"","mean","standard_dev","result_id","person_id","result_label"
"1620",-0.437852129262923,0.477693345915787,"2","7","WALKING_UPSTAIRS"
"1621",-0.432059636721212,0.481128546310634,"2","7","WALKING_UPSTAIRS"
"1622",-0.427200409375579,0.486433889894285,"2","7","WALKING_UPSTAIRS"
"1623",-0.439118899895187,0.485792850955633,"2","7","WALKING_UPSTAIRS"
"1624",-0.548377179409269,0.549708631891497,"5","8","STANDING"
"1625",-0.608071914957398,0.535327264163977,"5","8","STANDING"
"1626",-0.619248326080927,0.537936705332529,"5","8","STANDING"
"1627",-0.643889018075223,0.520887381646784,"5","8","STANDING"
"1628",-0.648440285505455,0.525630121518852,"5","8","STANDING"
"1629",-0.637340876113547,0.544799068854595,"5","8","STANDING"
"1630",-0.651254169556506,0.532799803578005,"5","8","STANDING"
"1631",-0.652652688758645,0.52944314858604,"5","8","STANDING"
"1632",-0.653387229753244,0.535311562831787,"5","8","STANDING"
"1633",-0.655598962894615,0.528961768916912,"5","8","STANDING"
"1634",-0.65849599982549,0.53012540013042,"5","8","STANDING"
"1635",-0.658013641882888,0.531968344313296,"5","8","STANDING"
"1636",-0.657137737298538,0.532396998845962,"5","8","STANDING"
"1637",-0.619578235599109,0.537361114368625,"5","8","STANDING"
"1638",-0.639546979759715,0.551526949825544,"5","8","STANDING"
"1639",-0.649236776909626,0.536206451487707,"5","8","STANDING"
"1640",-0.646223110031373,0.539109142737185,"5","8","STANDING"
"1641",-0.648477531539394,0.529847138928586,"5","8","STANDING"
"1642",-0.64933074781426,0.532552414387168,"5","8","STANDING"
"1643",-0.661550269841176,0.527253457280026,"5","8","STANDING"
"1644",-0.658146723437754,0.533363852931624,"5","8","STANDING"
"1645",-0.659468472400339,0.534461743754981,"5","8","STANDING"
"1646",-0.546614751339929,0.555673924394607,"4","8","SITTING"
"1647",-0.617844843018182,0.555654078294852,"4","8","SITTING"
"1648",-0.623035910146168,0.541227303674629,"4","8","SITTING"
"1649",-0.634393729982745,0.536894626557265,"4","8","SITTING"
"1650",-0.651631292283779,0.533887775993614,"4","8","SITTING"
"1651",-0.647023058493761,0.538557262608961,"4","8","SITTING"
"1652",-0.647506906172014,0.539747810886425,"4","8","SITTING"
"1653",-0.650843583646881,0.535964961094466,"4","8","SITTING"
"1654",-0.58981737572959,0.546167969429707,"4","8","SITTING"
"1655",-0.622663708450891,0.54417084851655,"4","8","SITTING"
"1656",-0.634489476013904,0.543841678823455,"4","8","SITTING"
"1657",-0.643623680946168,0.532694466350096,"4","8","SITTING"
"1658",-0.652080650714759,0.52649842365496,"4","8","SITTING"
"1659",-0.652061437163993,0.534734071815057,"4","8","SITTING"
"1660",-0.656745925389233,0.527005332645197,"4","8","SITTING"
"1661",-0.652470285092781,0.532067208368751,"4","8","SITTING"
"1662",-0.652875973093405,0.531411511924338,"4","8","SITTING"
"1663",-0.657322435707487,0.526982810271192,"4","8","SITTING"
"1664",-0.651889614774082,0.530494528852995,"4","8","SITTING"
"1665",-0.652245935112656,0.532904228973373,"4","8","SITTING"
"1666",-0.662294740717772,0.531226125548121,"4","8","SITTING"
"1667",-0.655718060237638,0.52889447392153,"4","8","SITTING"
"1668",-0.598996104372014,0.568563691422847,"6","8","LAYING"
"1669",-0.619398509115508,0.564074653490035,"6","8","LAYING"
"1670",-0.635497332077718,0.549928735230686,"6","8","LAYING"
"1671",-0.646587653752834,0.541829415052227,"6","8","LAYING"
"1672",-0.655033804681497,0.530206597583273,"6","8","LAYING"
"1673",-0.652910887172549,0.530689631201001,"6","8","LAYING"
"1674",-0.651982756835365,0.540896277766237,"6","8","LAYING"
"1675",-0.644224629551872,0.554993380498884,"6","8","LAYING"
"1676",-0.65121421028057,0.548863495220674,"6","8","LAYING"
"1677",-0.64533731068467,0.548320469119849,"6","8","LAYING"
"1678",-0.649457713678057,0.546695592601701,"6","8","LAYING"
"1679",-0.654519687342032,0.542771093733354,"6","8","LAYING"
"1680",-0.655400465257807,0.532897561673971,"6","8","LAYING"
"1681",-0.58691480692246,0.571989494927198,"6","8","LAYING"
"1682",-0.623931034093405,0.559859609800421,"6","8","LAYING"
"1683",-0.640110954497879,0.545639148239073,"6","8","LAYING"
"1684",-0.647944546512478,0.54216850865875,"6","8","LAYING"
"1685",-0.654469819122103,0.538698194664095,"6","8","LAYING"
"1686",-0.652262230483957,0.538473611926753,"6","8","LAYING"
"1687",-0.646203179452014,0.550967426246737,"6","8","LAYING"
"1688",-0.656485437498396,0.539265532989218,"6","8","LAYING"
"1689",-0.655842293445865,0.533688512106758,"6","8","LAYING"
"1690",-0.65187270532852,0.548632017076238,"6","8","LAYING"
"1691",-0.658610105903387,0.537017144661964,"6","8","LAYING"
"1692",-0.652191272477005,0.548800206134932,"6","8","LAYING"
"1693",-0.348828602695882,0.463910684474234,"1","8","WALKING"
"1694",-0.321299936598039,0.458703582537529,"1","8","WALKING"
"1695",-0.300356665626203,0.463945667351434,"1","8","WALKING"
"1696",-0.336088566967736,0.457726576208556,"1","8","WALKING"
"1697",-0.3452759650982,0.458635961439764,"1","8","WALKING"
"1698",-0.352562338078039,0.463987468215802,"1","8","WALKING"
"1699",-0.347789066205704,0.461979209713198,"1","8","WALKING"
"1700",-0.317097410496435,0.45619222418768,"1","8","WALKING"
"1701",-0.31380163076221,0.465568764913679,"1","8","WALKING"
"1702",-0.320134604767897,0.456786858065194,"1","8","WALKING"
"1703",-0.317524723538859,0.459648910799697,"1","8","WALKING"
"1704",-0.310863610083893,0.462021055402857,"1","8","WALKING"
"1705",-0.317796524405597,0.458575649047077,"1","8","WALKING"
"1706",-0.354927882045455,0.469464729135488,"1","8","WALKING"
"1707",-0.316136799628342,0.46969401137097,"1","8","WALKING"
"1708",-0.312046457523904,0.456025225940541,"1","8","WALKING"
"1709",-0.336818482761818,0.45789493889231,"1","8","WALKING"
"1710",-0.339013212452103,0.469124050735211,"1","8","WALKING"
"1711",-0.326400757588217,0.462936135012372,"1","8","WALKING"
"1712",-0.30807699898984,0.460257227353417,"1","8","WALKING"
"1713",-0.317772645482674,0.46609734307534,"1","8","WALKING"
"1714",-0.334086736846483,0.464821190901592,"1","8","WALKING"
"1715",-0.33789747476426,0.469310574517466,"1","8","WALKING"
"1716",-0.350208722037968,0.469583852189186,"1","8","WALKING"
"1717",-0.277590222662923,0.46121658741887,"3","8","WALKING_DOWNSTAIRS"
"1718",-0.284887477009447,0.449416789811495,"3","8","WALKING_DOWNSTAIRS"
"1719",-0.254087312068752,0.465647949589339,"3","8","WALKING_DOWNSTAIRS"
"1720",-0.239244170353832,0.453978344334788,"3","8","WALKING_DOWNSTAIRS"
"1721",-0.260072570031604,0.457104503679973,"3","8","WALKING_DOWNSTAIRS"
"1722",-0.252481501785562,0.447721029336095,"3","8","WALKING_DOWNSTAIRS"
"1723",-0.288484885601205,0.461164589853935,"3","8","WALKING_DOWNSTAIRS"
"1724",-0.125841754915758,0.460614543269754,"3","8","WALKING_DOWNSTAIRS"
"1725",-0.0750394800488414,0.506409045931732,"3","8","WALKING_DOWNSTAIRS"
"1726",-0.128467111458601,0.444526961687811,"3","8","WALKING_DOWNSTAIRS"
"1727",-0.211655929761141,0.469206923238521,"3","8","WALKING_DOWNSTAIRS"
"1728",-0.150993162169697,0.460773608704191,"3","8","WALKING_DOWNSTAIRS"
"1729",-0.184703226513369,0.451153522387686,"3","8","WALKING_DOWNSTAIRS"
"1730",-0.19166065924492,0.448578503377129,"3","8","WALKING_DOWNSTAIRS"
"1731",-0.211288322164528,0.437754007390968,"3","8","WALKING_DOWNSTAIRS"
"1732",-0.238261889406417,0.440086539644627,"3","8","WALKING_DOWNSTAIRS"
"1733",-0.129257212287701,0.475032581363916,"3","8","WALKING_DOWNSTAIRS"
"1734",-0.126888900743886,0.476084267648638,"3","8","WALKING_DOWNSTAIRS"
"1735",-0.236882927312014,0.451869117504361,"3","8","WALKING_DOWNSTAIRS"
"1736",-0.254145195314938,0.449609503978556,"3","8","WALKING_DOWNSTAIRS"
"1737",-0.321258181691266,0.46162908529629,"2","8","WALKING_UPSTAIRS"
"1738",-0.327483796950102,0.458926045886206,"2","8","WALKING_UPSTAIRS"
"1739",-0.328849183708378,0.462617645812577,"2","8","WALKING_UPSTAIRS"
"1740",-0.325681079995722,0.449952248375053,"2","8","WALKING_UPSTAIRS"
"1741",-0.304030729346702,0.450307306893636,"2","8","WALKING_UPSTAIRS"
"1742",-0.290832046126203,0.448672640593783,"2","8","WALKING_UPSTAIRS"
"1743",-0.344370969868984,0.462702609309437,"2","8","WALKING_UPSTAIRS"
"1744",-0.294116475397683,0.466933530648263,"2","8","WALKING_UPSTAIRS"
"1745",-0.301699077594617,0.466302215681252,"2","8","WALKING_UPSTAIRS"
"1746",-0.324485062509109,0.459142533530067,"2","8","WALKING_UPSTAIRS"
"1747",-0.30914670865246,0.462417580172436,"2","8","WALKING_UPSTAIRS"
"1748",-0.303368790752941,0.455439335171802,"2","8","WALKING_UPSTAIRS"
"1749",-0.292938892101069,0.451109179649287,"2","8","WALKING_UPSTAIRS"
"1750",-0.308562562816756,0.447384005751955,"2","8","WALKING_UPSTAIRS"
"1751",-0.283192956516988,0.451777442435635,"2","8","WALKING_UPSTAIRS"
"1752",-0.274493683334082,0.45864199784695,"2","8","WALKING_UPSTAIRS"
"1753",-0.290663474875223,0.456219007487055,"2","8","WALKING_UPSTAIRS"
"1754",-0.265727078166435,0.452730135558141,"2","8","WALKING_UPSTAIRS"
"1755",-0.248824181116578,0.467625563234473,"2","8","WALKING_UPSTAIRS"
"1756",-0.255283735586631,0.456225396519232,"2","8","WALKING_UPSTAIRS"
"1757",-0.309213765889269,0.452531587332065,"2","8","WALKING_UPSTAIRS"
"1758",-0.525998850676649,0.554671310299355,"5","8","STANDING"
"1759",-0.616669521476093,0.541599076891007,"5","8","STANDING"
"1760",-0.635446726015954,0.545858452435856,"5","8","STANDING"
"1761",-0.646519450835989,0.534361373836832,"5","8","STANDING"
"1762",-0.655267863628699,0.538702383235575,"5","8","STANDING"
"1763",-0.655208698716934,0.544534230852815,"5","8","STANDING"
"1764",-0.654739369472906,0.553704588673467,"5","8","STANDING"
"1765",-0.657599702523708,0.543588490144544,"5","8","STANDING"
"1766",-0.643015487141266,0.555781362247917,"5","8","STANDING"
"1767",-0.638019062307201,0.556091223738098,"5","8","STANDING"
"1768",-0.651432938947843,0.540904193915909,"5","8","STANDING"
"1769",-0.651201869268806,0.542020012798617,"5","8","STANDING"
"1770",-0.662046129153476,0.530990030692177,"5","8","STANDING"
"1771",-0.65215341298057,0.541865595648336,"5","8","STANDING"
"1772",-0.656033379967736,0.541420330585138,"5","8","STANDING"
"1773",-0.651130906455259,0.546883812241149,"5","8","STANDING"
"1774",-0.506892467805882,0.545600643392383,"5","8","STANDING"
"1775",-0.602683048854011,0.565586449489579,"5","8","STANDING"
"1776",-0.633946438624599,0.550881087739107,"5","8","STANDING"
"1777",-0.649613489707308,0.525259210441671,"5","8","STANDING"
"1778",-0.650391828217629,0.522042083245908,"5","8","STANDING"
"1779",-0.655354442815009,0.519544014126108,"5","8","STANDING"
"1780",-0.658900450186096,0.525003310788363,"5","8","STANDING"
"1781",-0.651808048231016,0.534400581658109,"5","8","STANDING"
"1782",-0.642859813124064,0.521469475204279,"5","8","STANDING"
"1783",-0.641980029378075,0.517926563777119,"5","8","STANDING"
"1784",-0.630540529021586,0.532681259533194,"5","8","STANDING"
"1785",-0.636966601906417,0.522665933932358,"5","8","STANDING"
"1786",-0.646340060302674,0.525304575155881,"5","8","STANDING"
"1787",-0.652333883669519,0.545716779506982,"5","8","STANDING"
"1788",-0.643136551526381,0.566081076243867,"5","8","STANDING"
"1789",-0.651343091169287,0.547069704349761,"5","8","STANDING"
"1790",-0.568112095219251,0.544168253860494,"4","8","SITTING"
"1791",-0.618601457728342,0.57174129478632,"4","8","SITTING"
"1792",-0.633115511408734,0.554656971251309,"4","8","SITTING"
"1793",-0.639639833972296,0.548485339677592,"4","8","SITTING"
"1794",-0.648868455199109,0.543023499631591,"4","8","SITTING"
"1795",-0.653457198716221,0.534762019325456,"4","8","SITTING"
"1796",-0.644561035233815,0.554784580038361,"4","8","SITTING"
"1797",-0.650440691884135,0.54677320964761,"4","8","SITTING"
"1798",-0.6532955907059,0.538089493050492,"4","8","SITTING"
"1799",-0.644886977014439,0.556203950912141,"4","8","SITTING"
"1800",-0.654431162254545,0.533345507336827,"4","8","SITTING"
"1801",-0.578978485566827,0.566138085430441,"4","8","SITTING"
"1802",-0.622475947099287,0.545457655305701,"4","8","SITTING"
"1803",-0.641847560258824,0.535561841008789,"4","8","SITTING"
"1804",-0.646849194813369,0.532784909657903,"4","8","SITTING"
"1805",-0.654756112513619,0.527835738349188,"4","8","SITTING"
"1806",-0.656559079849251,0.524044257748184,"4","8","SITTING"
"1807",-0.652141930016221,0.528560044613864,"4","8","SITTING"
"1808",-0.659937604694225,0.518678464757264,"4","8","SITTING"
"1809",-0.657580871786471,0.530277610869947,"4","8","SITTING"
"1810",-0.648928280068146,0.529645947527168,"4","8","SITTING"
"1811",-0.640103351849198,0.519438037211307,"4","8","SITTING"
"1812",-0.608938717143315,0.52361606010196,"4","8","SITTING"
"1813",-0.601716593960089,0.527518289305287,"4","8","SITTING"
"1814",-0.498900479664171,0.559671185731699,"6","8","LAYING"
"1815",-0.60953217191508,0.552623026275397,"6","8","LAYING"
"1816",-0.582901992865241,0.523014148280165,"6","8","LAYING"
"1817",-0.571634924781693,0.52280113247639,"6","8","LAYING"
"1818",-0.57899364894902,0.552652361631336,"6","8","LAYING"
"1819",-0.607460490369697,0.527594554123085,"6","8","LAYING"
"1820",-0.610716669853119,0.526124311560613,"6","8","LAYING"
"1821",-0.609551165598574,0.524006089191096,"6","8","LAYING"
"1822",-0.612408330026025,0.543536902238013,"6","8","LAYING"
"1823",-0.639722716200713,0.551987548175031,"6","8","LAYING"
"1824",-0.639487111364902,0.56018791327972,"6","8","LAYING"
"1825",-0.644552067527273,0.54950079777579,"6","8","LAYING"
"1826",-0.642211424716221,0.550773733867586,"6","8","LAYING"
"1827",-0.450064793040463,0.536641187978284,"6","8","LAYING"
"1828",-0.573896121953886,0.542881007927466,"6","8","LAYING"
"1829",-0.615432624144563,0.540218732733995,"6","8","LAYING"
"1830",-0.620499031024947,0.550693055422469,"6","8","LAYING"
"1831",-0.637582968264955,0.541633595272903,"6","8","LAYING"
"1832",-0.637480208516898,0.546160471269485,"6","8","LAYING"
"1833",-0.646785879013191,0.538627044017066,"6","8","LAYING"
"1834",-0.63797998561943,0.544028055793226,"6","8","LAYING"
"1835",-0.643036694413262,0.548785877397771,"6","8","LAYING"
"1836",-0.640083005198717,0.540299404613863,"6","8","LAYING"
"1837",-0.636577543918004,0.552663355989065,"6","8","LAYING"
"1838",-0.636871644870767,0.554030261900876,"6","8","LAYING"
"1839",-0.634069770283868,0.559070887102515,"6","8","LAYING"
"1840",-0.639532995645223,0.551621313885815,"6","8","LAYING"
"1841",-0.641486896870535,0.549318740550132,"6","8","LAYING"
"1842",-0.635982003901426,0.56106538492508,"6","8","LAYING"
"1843",-0.301006293536007,0.458661516487904,"1","8","WALKING"
"1844",-0.258308604123708,0.455406579665252,"1","8","WALKING"
"1845",-0.223451024738271,0.444502156357651,"1","8","WALKING"
"1846",-0.233989149191979,0.448510641354305,"1","8","WALKING"
"1847",-0.245607172533742,0.447004262324888,"1","8","WALKING"
"1848",-0.265898091572371,0.459793044605611,"1","8","WALKING"
"1849",-0.267594605734652,0.461430388395917,"1","8","WALKING"
"1850",-0.253519871781462,0.449297407223781,"1","8","WALKING"
"1851",-0.264632388309626,0.463714758029561,"1","8","WALKING"
"1852",-0.264887108498396,0.452261568710644,"1","8","WALKING"
"1853",-0.29734254145508,0.462181886279703,"1","8","WALKING"
"1854",-0.329887665813369,0.470316218729546,"1","8","WALKING"
"1855",-0.305956362138859,0.459168389662329,"1","8","WALKING"
"1856",-0.267976356134938,0.477484980604642,"1","8","WALKING"
"1857",-0.273045510687879,0.460742903714291,"1","8","WALKING"
"1858",-0.283514267208734,0.464518954927637,"1","8","WALKING"
"1859",-0.29070221386303,0.460395834841746,"1","8","WALKING"
"1860",-0.277686506134581,0.458411702917309,"1","8","WALKING"
"1861",-0.234940816754777,0.450981856983468,"1","8","WALKING"
"1862",-0.2269657570822,0.47104789875676,"1","8","WALKING"
"1863",-0.242981654594474,0.450255159968641,"1","8","WALKING"
"1864",-0.269276189716613,0.454197938478835,"1","8","WALKING"
"1865",-0.300101260851373,0.453143598920083,"1","8","WALKING"
"1866",-0.326186765731016,0.464217464576163,"1","8","WALKING"
"1867",-0.174575953284513,0.462273728525458,"3","8","WALKING_DOWNSTAIRS"
"1868",-0.124660654010446,0.484383525891972,"3","8","WALKING_DOWNSTAIRS"
"1869",-0.0947716001465241,0.469672272124995,"3","8","WALKING_DOWNSTAIRS"
"1870",-0.135725747107023,0.48534448770037,"3","8","WALKING_DOWNSTAIRS"
"1871",-0.129584049208556,0.462034770014576,"3","8","WALKING_DOWNSTAIRS"
"1872",-0.16599654615754,0.467525613298448,"3","8","WALKING_DOWNSTAIRS"
"1873",-0.215450502301426,0.437521171582838,"3","8","WALKING_DOWNSTAIRS"
"1874",-0.249780336267487,0.449433016284565,"3","8","WALKING_DOWNSTAIRS"
"1875",-0.190510570065134,0.442314559452385,"3","8","WALKING_DOWNSTAIRS"
"1876",-0.197257561447237,0.447914414281734,"3","8","WALKING_DOWNSTAIRS"
"1877",-0.221566286864349,0.449441829271311,"3","8","WALKING_DOWNSTAIRS"
"1878",-0.203650756040642,0.470172592080096,"3","8","WALKING_DOWNSTAIRS"
"1879",-0.208897276145294,0.461975318689333,"3","8","WALKING_DOWNSTAIRS"
"1880",-0.193772723719002,0.465275248193525,"3","8","WALKING_DOWNSTAIRS"
"1881",-0.177812770211765,0.447175545368092,"3","8","WALKING_DOWNSTAIRS"
"1882",-0.148865792405348,0.461050078946396,"3","8","WALKING_DOWNSTAIRS"
"1883",-0.167178968700642,0.451130806825023,"3","8","WALKING_DOWNSTAIRS"
"1884",-0.23176245441836,0.448952588873123,"3","8","WALKING_DOWNSTAIRS"
"1885",-0.333099170863636,0.474489530722217,"2","8","WALKING_UPSTAIRS"
"1886",-0.299250594201248,0.479347568256014,"2","8","WALKING_UPSTAIRS"
"1887",-0.278287826524599,0.474796764111664,"2","8","WALKING_UPSTAIRS"
"1888",-0.262516753914973,0.464740877376003,"2","8","WALKING_UPSTAIRS"
"1889",-0.307686207327094,0.471255603379195,"2","8","WALKING_UPSTAIRS"
"1890",-0.324524931747237,0.477272327679618,"2","8","WALKING_UPSTAIRS"
"1891",-0.327614579195722,0.469336422964262,"2","8","WALKING_UPSTAIRS"
"1892",-0.331512693147415,0.471061840281174,"2","8","WALKING_UPSTAIRS"
"1893",-0.259942055008378,0.483777669373845,"2","8","WALKING_UPSTAIRS"
"1894",-0.224469498077326,0.474636036926587,"2","8","WALKING_UPSTAIRS"
"1895",-0.261097454864349,0.466358135930387,"2","8","WALKING_UPSTAIRS"
"1896",-0.283250804055615,0.468938037567962,"2","8","WALKING_UPSTAIRS"
"1897",-0.254799137093048,0.466607006179919,"2","8","WALKING_UPSTAIRS"
"1898",-0.211283901927629,0.46579278053941,"2","8","WALKING_UPSTAIRS"
"1899",-0.272676970291872,0.478377940549383,"2","8","WALKING_UPSTAIRS"
"1900",-0.300931953194652,0.470732193297316,"2","8","WALKING_UPSTAIRS"
"1901",-0.318037103533868,0.469206594223657,"2","8","WALKING_UPSTAIRS"
"1902",-0.300225370372189,0.460841164131781,"2","8","WALKING_UPSTAIRS"
"1903",-0.276400905100178,0.473609184465878,"2","8","WALKING_UPSTAIRS"
"1904",-0.296660097482709,0.487428604104546,"2","8","WALKING_UPSTAIRS"
"1905",-0.607598013293342,0.574389662950645,"5","11","STANDING"
"1906",-0.653061315235472,0.532858959927901,"5","11","STANDING"
"1907",-0.654068706449376,0.529313881048296,"5","11","STANDING"
"1908",-0.650715310952602,0.523947530422897,"5","11","STANDING"
"1909",-0.647305979301622,0.529448623372662,"5","11","STANDING"
"1910",-0.639164261796168,0.537070066454391,"5","11","STANDING"
"1911",-0.643508582182175,0.534005922829762,"5","11","STANDING"
"1912",-0.644400514519661,0.538228732624521,"5","11","STANDING"
"1913",-0.654169646646168,0.544053107997977,"5","11","STANDING"
"1914",-0.649536866429233,0.541529615775176,"5","11","STANDING"
"1915",-0.652466758665954,0.532552770831648,"5","11","STANDING"
"1916",-0.632284485213351,0.529587373646068,"5","11","STANDING"
"1917",-0.645469294370232,0.536872609264795,"5","11","STANDING"
"1918",-0.656607902298574,0.533063049254173,"5","11","STANDING"
"1919",-0.651249650663636,0.543362629001203,"5","11","STANDING"
"1920",-0.653014072295187,0.539860990755372,"5","11","STANDING"
"1921",-0.653033464001639,0.5424067615698,"5","11","STANDING"
"1922",-0.648844310981462,0.540769829776911,"5","11","STANDING"
"1923",-0.648393606160071,0.544551501924099,"5","11","STANDING"
"1924",-0.650859154567736,0.545678465450376,"5","11","STANDING"
"1925",-0.657913677513084,0.529744587472916,"5","11","STANDING"
"1926",-0.590260517852763,0.549820218437476,"4","11","SITTING"
"1927",-0.621177119531194,0.56423027800703,"4","11","SITTING"
"1928",-0.64070214173369,0.544490883561181,"4","11","SITTING"
"1929",-0.641085834373761,0.530350683077294,"4","11","SITTING"
"1930",-0.645505714409982,0.517600471253826,"4","11","SITTING"
"1931",-0.652069386811408,0.517105490512909,"4","11","SITTING"
"1932",-0.655158929744314,0.532737649187483,"4","11","SITTING"
"1933",-0.654674174150446,0.547033634641208,"4","11","SITTING"
"1934",-0.650023773586809,0.557594768993035,"4","11","SITTING"
"1935",-0.650210866532086,0.552034668200476,"4","11","SITTING"
"1936",-0.643565516196435,0.571323750788043,"4","11","SITTING"
"1937",-0.649437042910695,0.53920717085319,"4","11","SITTING"
"1938",-0.653247562910695,0.531704690763718,"4","11","SITTING"
"1939",-0.65600959002246,0.523056482095515,"4","11","SITTING"
"1940",-0.582402338892727,0.538788537198093,"4","11","SITTING"
"1941",-0.616773002511408,0.557509749985743,"4","11","SITTING"
"1942",-0.631667514788414,0.545256037825827,"4","11","SITTING"
"1943",-0.635963735421444,0.551459391160607,"4","11","SITTING"
"1944",-0.646656419993405,0.53332423386747,"4","11","SITTING"
"1945",-0.655874167535472,0.529285391657294,"4","11","SITTING"
"1946",-0.656761449673262,0.536727967930458,"4","11","SITTING"
"1947",-0.659539407383957,0.529040832191475,"4","11","SITTING"
"1948",-0.666347442876257,0.525228583468025,"4","11","SITTING"
"1949",-0.661076693292995,0.529170567029388,"4","11","SITTING"
"1950",-0.659191853624599,0.539670263232461,"4","11","SITTING"
"1951",-0.6583803998918,0.533682467448909,"4","11","SITTING"
"1952",-0.590504286434545,0.538931303117568,"6","11","LAYING"
"1953",-0.61683265366738,0.560451106888299,"6","11","LAYING"
"1954",-0.629443490132086,0.561846275092842,"6","11","LAYING"
"1955",-0.641208727418913,0.555063527256225,"6","11","LAYING"
"1956",-0.661460438059893,0.521035397306992,"6","11","LAYING"
"1957",-0.651056221447433,0.532297669207727,"6","11","LAYING"
"1958",-0.643427303231551,0.544689256156902,"6","11","LAYING"
"1959",-0.654704057540535,0.545956949952275,"6","11","LAYING"
"1960",-0.654720461967736,0.54874585223208,"6","11","LAYING"
"1961",-0.656784537264171,0.545488093908383,"6","11","LAYING"
"1962",-0.653353761532262,0.548488676683485,"6","11","LAYING"
"1963",-0.65795364617754,0.54105227702411,"6","11","LAYING"
"1964",-0.662681596716578,0.534693505273885,"6","11","LAYING"
"1965",-0.656298973164884,0.543166331785156,"6","11","LAYING"
"1966",-0.590545074910873,0.577815690791541,"6","11","LAYING"
"1967",-0.624232214543886,0.560316895553569,"6","11","LAYING"
"1968",-0.630173293106595,0.558297708890917,"6","11","LAYING"
"1969",-0.649085683186988,0.557206303771076,"6","11","LAYING"
"1970",-0.652371473970053,0.553360420387937,"6","11","LAYING"
"1971",-0.647246753509982,0.556286363389696,"6","11","LAYING"
"1972",-0.654157571801069,0.549783059784768,"6","11","LAYING"
"1973",-0.654740795561658,0.550607335657164,"6","11","LAYING"
"1974",-0.658816933228342,0.53767270898494,"6","11","LAYING"
"1975",-0.654316342937647,0.547113247842771,"6","11","LAYING"
"1976",-0.658205762830838,0.539032175414301,"6","11","LAYING"
"1977",-0.65399164882656,0.537715657728471,"6","11","LAYING"
"1978",-0.65280093611016,0.547605583724267,"6","11","LAYING"
"1979",-0.657258352529412,0.549043556862423,"6","11","LAYING"
"1980",-0.662175005693601,0.544971128933803,"6","11","LAYING"
"1981",-0.636210962708913,0.512254018822466,"6","11","LAYING"
"1982",-0.432287540157843,0.483037733181946,"1","11","WALKING"
"1983",-0.421356292151693,0.474393705629212,"1","11","WALKING"
"1984",-0.403062323939661,0.468510428722585,"1","11","WALKING"
"1985",-0.41794314288467,0.471785469133269,"1","11","WALKING"
"1986",-0.435562400029002,0.472144516849786,"1","11","WALKING"
"1987",-0.450898751817927,0.480967656366182,"1","11","WALKING"
"1988",-0.45435424153779,0.482927078819011,"1","11","WALKING"
"1989",-0.452301610863102,0.480422231554185,"1","11","WALKING"
"1990",-0.451984155084135,0.476071264406722,"1","11","WALKING"
"1991",-0.460957347188592,0.479942124116832,"1","11","WALKING"
"1992",-0.471603446608556,0.4828712034937,"1","11","WALKING"
"1993",-0.466845235191078,0.487375247027364,"1","11","WALKING"
"1994",-0.449738511339572,0.487017011500376,"1","11","WALKING"
"1995",-0.449483133903957,0.483496124495922,"1","11","WALKING"
"1996",-0.434733824830873,0.485978587341194,"1","11","WALKING"
"1997",-0.445219078843672,0.483885758591639,"1","11","WALKING"
"1998",-0.446142412332799,0.480011342762138,"1","11","WALKING"
"1999",-0.450797563999055,0.486482918582701,"1","11","WALKING"
"2000",-0.436975422644028,0.475199537450644,"1","11","WALKING"
"2001",-0.4350246676918,0.479479111229525,"1","11","WALKING"
"2002",-0.443864808111497,0.477983020340056,"1","11","WALKING"
"2003",-0.451256818697326,0.478349249064394,"1","11","WALKING"
"2004",-0.456412581661141,0.479775781392885,"1","11","WALKING"
"2005",-0.451769985564171,0.478430677626924,"1","11","WALKING"
"2006",-0.438971521829412,0.47954001290001,"1","11","WALKING"
"2007",-0.431507620019412,0.489567152841434,"1","11","WALKING"
"2008",-0.454024266264884,0.485924240509764,"1","11","WALKING"
"2009",-0.45290675538779,0.484537321689158,"1","11","WALKING"
"2010",-0.447402188282763,0.480372372719068,"1","11","WALKING"
"2011",-0.369692461310374,0.470587851747938,"3","11","WALKING_DOWNSTAIRS"
"2012",-0.378949331557077,0.47078017451765,"3","11","WALKING_DOWNSTAIRS"
"2013",-0.37076880556934,0.480142601143705,"3","11","WALKING_DOWNSTAIRS"
"2014",-0.356097513950267,0.476022272977328,"3","11","WALKING_DOWNSTAIRS"
"2015",-0.340693034337077,0.485758001273907,"3","11","WALKING_DOWNSTAIRS"
"2016",-0.322923647483601,0.49126813244344,"3","11","WALKING_DOWNSTAIRS"
"2017",-0.338347475816399,0.490940205335346,"3","11","WALKING_DOWNSTAIRS"
"2018",-0.332408393711961,0.483885193679848,"3","11","WALKING_DOWNSTAIRS"
"2019",-0.312163531844563,0.466918098769402,"3","11","WALKING_DOWNSTAIRS"
"2020",-0.306304301642781,0.468260365844142,"3","11","WALKING_DOWNSTAIRS"
"2021",-0.311104198294118,0.4825619150227,"3","11","WALKING_DOWNSTAIRS"
"2022",-0.327169268570588,0.472995679445032,"3","11","WALKING_DOWNSTAIRS"
"2023",-0.336016214924242,0.475281128330482,"3","11","WALKING_DOWNSTAIRS"
"2024",-0.374930251122995,0.49008325916013,"3","11","WALKING_DOWNSTAIRS"
